id_objeto,nombre_vsx,clase_variable,ra_x,dec_x,tic_id,tic_ra,tic_dec,origen_etiqueta,clase_variable_normalizada,ra_y,dec_y
TIC_MISSING,Gaia DR3 2742471897082269184,ROT,2.30824,6.0914,611089486.0,2.30823781131184,6.09139982704864,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748652698619566336,L,3.89901,7.16931,611117919.0,3.89898966888828,7.1693114067304,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2747608471810236544,L,4.68172,6.36911,408508257.0,4.68172670607232,6.36911032302345,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745718102082740864,ROT,1.74518,6.90098,611096930.0,1.74537049686431,6.901435250707769,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748769624808057088,ROT,4.00919,7.57688,611119043.0,4.00967647823358,7.577246944822629,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742322432220902400,S,4.06271,6.10002,293282381.0,4.062674,6.099996,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745400064049665536,ROT,0.00261,6.5025,401396570.0,0.00260594495436852,6.50250020204512,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,CSS_J001638.9+064436,EW,4.16246,6.74342,520936760.0,4.16232243940199,6.74327663264476,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745577879991970048,ROT,1.10873,6.33014,405272902.0,1.1087643331176,6.33010140307256,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746633686033030272,ROT,0.03405,7.25678,408503945.0,0.0340542367962435,7.256779170786009,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745423707846758144,ROT,0.05454,6.54955,408503779.0,0.0545413662912386,6.5495445106107,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745179032149320832,ROT,0.07479,6.02201,408503665.0,0.07479301847058979,6.02201395468355,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746659936873166720,ROT,0.07872,7.55117,408504000.0,0.0787185888989288,7.551172797649259,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746646433495992448,ROT,0.08021,7.456,408503973.0,0.0802117965115684,7.456000624454741,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745473976144030848,ROT,0.0919,6.67128,408503811.0,0.0918941651382683,6.67127704634871,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745370274156513024,ROT,0.11894,6.17606,408503687.0,0.118944833727054,6.17606525800918,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746693781215493504,ROT,0.12167,7.87894,408504061.0,0.121673262566798,7.878941217963021,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745181299892054784,RS,0.15029,6.10404,257486498.0,0.150286035064811,6.10404433593388,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745488475953639808,ROT,0.15302,6.95775,418735320.0,0.153027107356793,6.95775047192729,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745380070979041024,ROT,0.15867,6.27188,418735190.0,0.1586671380288549,6.2718767506003,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746693094020727808,ROT,0.18218,7.86177,418735477.0,0.1821782497214249,7.86177325568682,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745419481598985856,ROT,0.1851,6.49639,418735229.0,0.185096811192261,6.496389835842289,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745419790836631424,ROT,0.18775,6.49541,418735227.0,0.187752912578096,6.49540800253363,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,CSS_J000049.5+061402,RRAB,0.2067,6.23402,418735181.0,0.2067012033161229,6.23401563036573,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745433672170924544,ROT,0.2147,6.7437,418735269.0,0.2146968530821599,6.743701640364941,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745883952244915200,ROT,0.22997,7.27684,418735372.0,0.229967824584022,7.27683553225652,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746648976116675328,ROT,0.23588,7.55458,418735437.0,0.2358765325579539,7.5545822272115695,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,RR Psc,M,0.25567,6.45767,405251216.0,0.2558700659827,6.45736083330502,VSX,RARE,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746644646789644288,ROT,0.28642,7.46743,405251443.0,0.286425610040809,7.467428914413291,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745864130972582272,ROT,0.30497,7.0464,405251352.0,0.304986540098931,7.04640304814593,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745483386415363456,E,0.31056,6.87647,405251322.0,0.310562797380013,6.87646726224474,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745409963951459072,ROT,0.31606,6.53542,405251232.0,0.316065068014296,6.53541768980612,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,DR Psc,DSCTC,0.34658,6.79147,405251305.0,0.346598017264078,6.79146975139818,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746675055158107520,ROT,0.3613,7.69536,405251490.0,0.3612981726733779,7.69536263536375,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745402095571388544,ROT,0.43574,6.35324,408505989.0,0.435741743950782,6.353244744735529,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000149.26+061830.5,EA,0.45525,6.30852,408505996.0,0.455245114584588,6.30851665753782,VSX,EA,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745209165639926656,ROT,0.49716,6.20102,408506012.0,0.497162456995251,6.201020895697409,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745415564588845824,ROT,0.50062,6.5953,403021914.0,0.50062202335992,6.59530104191578,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746683713812189568,ROT,0.51896,7.82006,403021712.0,0.518958493646691,7.820063093701669,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745806028654685312,ROT,0.53326,6.75137,403021880.0,0.533260396694433,6.7513733722078495,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745418863123734656,ROT,0.54211,6.70713,403021896.0,0.542111019537417,6.7071305156218095,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745209749755492480,E,0.54349,6.25326,403021964.0,0.543494762735477,6.25325769511772,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745812625724471680,RS,0.54462,6.90292,403021854.0,0.544618657154608,6.90291898719752,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745196658695176960,ROT,0.58051,6.16964,403021985.0,0.5805077631473659,6.1696446009913695,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000224.21+073105.9,ROT,0.60079,7.51822,403021760.0,0.600790624181013,7.518215536847869,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745412884529259264,ROT,0.60586,6.56932,403021917.0,0.605854464816707,6.56931915273731,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745821559256483968,ROT,0.74217,7.06852,405268184.0,0.7421736649907619,7.06851816380129,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745143882137051520,ROT,0.75661,6.01785,257503074.0,0.756613480228004,6.01785420178613,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745599492267388288,ROT,0.80209,6.55055,405268090.0,0.8020930392504219,6.55054839046185,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745205351709021440,ROT,0.80508,6.3254,405268041.0,0.8050804792567559,6.32540015541807,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746776519465328768,ROT,0.84811,7.93065,405268372.0,0.848116558804827,7.930647079394499,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745903060555922560,ROT,0.86755,7.37123,405270157.0,0.8675463914164449,7.371234237847821,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746022220128345856,ROT,0.8679,7.79214,405270068.0,0.867903345208176,7.79213623388444,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745151784876914048,ROT,0.91874,6.10675,405270398.0,0.918736611166997,6.10675123406083,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,CSS_J000343.5+073016,EW,0.93129,7.50461,405270119.0,0.931170950835561,7.504712981435009,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745597361963618048,DSCT|GDOR|SXPHE,0.93658,6.53331,405270325.0,0.936582685361365,6.53331071245243,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746032321891427712,ROT,0.93812,7.98287,405270030.0,0.938121170452743,7.98287098477648,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746030359090136832,ROT,0.95481,7.87821,405270049.0,0.954812808706314,7.87820819012611,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745147627348573056,ROT,1.03073,6.06454,257523557.0,1.03073501568288,6.06453729861909,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000417.10+064324.1,EA,1.07124,6.72337,405270576.0,1.0712420321576,6.72337479004822,VSX,EA,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745634985877152896,ROT,1.14283,6.86632,405272776.0,1.14283404461805,6.86632488174997,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746001913522986368,ROT,1.15193,7.59535,405272631.0,1.15192951460413,7.595353299919629,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J000436.80+072117.9,RS,1.15334,7.35498,405272678.0,1.15328853267021,7.354990718390469,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 15014,,1.17167,6.5225,405272867.0,1.17139315001832,6.52245526829516,VSX,UNKNOWN,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745606497357781632,E,1.17542,6.70718,611095808.0,1.17541964183245,6.70718000471458,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,ZTF J000445.48+074835.0,EW,1.1895,7.80973,405272581.0,1.18925024593215,7.80969280972304,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745587638157692928,VAR,1.19983,6.52661,405272865.0,1.19982686101908,6.52661182591003,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745954664586452864,ROT,1.20604,7.56582,405272638.0,1.2060402605917,7.56581753366971,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2746015348180707840,RS,1.2423,7.84007,405291817.0,1.24230376567716,7.840072461538569,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745840835069765888,ROT,1.24267,7.28811,405291701.0,1.24267198742733,7.2881073842216,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745512459050121472,ROT,1.28456,6.10739,405273011.0,1.28456217256099,6.10738709972327,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745834959554509440,ROT,1.29897,7.15425,405291670.0,1.29897147300798,7.15424733797589,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745836540102472192,RS,1.30264,7.22147,405291688.0,1.30263801832744,7.22146713405887,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745526821420790912,RS,1.31824,6.23582,405273043.0,1.31824330252846,6.23582438450404,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745590180778330240,ROT,1.34219,6.6299,405291574.0,1.34218546554471,6.62989677356735,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745617015734017408,ROT,1.3498,6.68353,403022162.0,1.34979886951622,6.68352803408871,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745633302250013568,ROT,1.35317,6.89649,403022201.0,1.35318082247388,6.896477590726249,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745533727728201216,ROT,1.41431,6.32742,403022090.0,1.4143094835375,6.32743518244639,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745932777433073024,ROT,1.42285,7.33149,403022289.0,1.42284624032629,7.331485285183089,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745507816188948864,E,1.42533,6.05531,611094751.0,1.42532827636439,6.055311799922,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745986726518695680,ROT,1.48765,7.75205,403023990.0,1.48765038569153,7.75205088586363,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745520155631550976,ROT,1.51112,6.21987,403024257.0,1.51111643635243,6.21986438223846,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745741088748852992,DSCT|GDOR|SXPHE,1.53843,7.20461,403024075.0,1.53843509633385,7.20460398296978,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745536064190450048,DSCT|GDOR|SXPHE,1.54244,6.40074,403024215.0,1.54244255154028,6.40073704738621,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745737343537373184,ROT,1.56576,7.12203,403024093.0,1.56575883979383,7.1220331865272,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000617.87+061752.8,RRC,1.57447,6.29801,403024239.0,1.57447244449671,6.29799473478332,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745940100353739392,RS,1.58186,7.47458,403024032.0,1.5818579685418,7.474582814962359,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745522732611965056,ROT,1.58234,6.33456,403024233.0,1.58233743802421,6.33456465571684,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745990299931501312,ROT,1.6073,7.88068,403024619.0,1.60730415839461,7.8806840396092,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745942299376994304,S,1.66763,7.55432,403024553.0,1.6675322349318,7.554257789678479,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000648.02+061739.7,ROT,1.70025,6.29446,403024346.0,1.70024684615018,6.29446179070623,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745972845184433280,ROT,1.73476,7.73273,405186394.0,1.7347495325769,7.73273534975917,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742539242169734912,ROT,1.89773,6.30025,418756096.0,1.89773368540745,6.3002521039106,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745557882624350080,S,1.91035,6.61978,418756021.0,1.91036117823274,6.61982255429266,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745551182475364480,ROT,1.91771,6.46078,418756058.0,1.91771301184833,6.46077881541766,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742542334545875072,ROT,1.94799,6.40407,418756065.0,1.94800306731998,6.404076442621,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745778025467640064,RS,1.9696,7.54353,611097538.0,1.96960371194749,7.543533241863261,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742536733908560384,ROT,2.08406,6.27307,405187715.0,2.08406088014332,6.27306732107378,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742542953021203840,DSCT|GDOR|SXPHE,2.09635,6.31226,405187699.0,2.0963453405550694,6.31226227347915,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 15031,,2.10708,6.61694,405187645.0,2.10727337408121,6.61680227296907,VSX,UNKNOWN,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751793350504719360,ROT,2.14742,7.8082,405187450.0,2.14741933210811,7.80820305486441,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745677591952404480,ROT,2.16871,7.03778,405187572.0,2.16870633875222,7.03778079255357,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751985077844298112,ROT,2.17669,7.98139,405187419.0,2.17668999436825,7.981393682769631,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J000843.10+061729.6,ROT,2.17959,6.29161,405187705.0,2.17958520780981,6.29160542986317,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745782251715495424,ROT,2.21547,7.61083,405293567.0,2.21546915727642,7.610829339863271,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASAS J000859+0720.3,MISC,2.24442,7.33786,405293620.0,2.24443729225298,7.33786501357569,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745650860075961728,ROT,2.25444,6.75452,405293728.0,2.25443481675787,6.754520296401,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742528590650598528,ROT,2.35679,6.28614,405303737.0,2.3567897834438294,6.28613774158866,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745702910783718144,DSCT|GDOR|SXPHE,2.35685,7.13294,611096808.0,2.3568533483026295,7.13293950808875,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742628332675182080,ROT,2.36814,6.48283,405303778.0,2.36814534930142,6.48282696576603,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2745703464835722752,L,2.38889,7.17329,405303921.0,2.38876052021339,7.17342033074608,VSX,L,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751800772208586240,ROT,2.39842,7.90048,405304055.0,2.39841967634672,7.900475650100941,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751801459402998400,ROT,2.40037,7.94465,405304060.0,2.40036912529511,7.944652229295999,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751798087852183808,ROT,2.44356,7.89905,405304054.0,2.44355809424688,7.899050579479739,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742473542053713792,S,2.44605,6.04832,418756172.0,2.44599119685238,6.04831866774464,VSX,S,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751721195054187520,ROT,2.70885,7.5315,397586672.0,2.7088544920257,7.531501427302259,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751700785369607808,ROT,2.75528,7.25366,397586728.0,2.75528353918631,7.253658816984979,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751811148849269760,ROT,2.76102,7.96842,397586593.0,2.76101990413661,7.968422154652979,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742684618222581632,RS,2.79105,6.94552,397586787.0,2.79104796326081,6.94552111726149,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742553295302489344,ROT,2.81487,6.09188,272125616.0,2.81487050205926,6.09188292780234,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742581161050343552,RS,2.86397,6.41389,405304972.0,2.86396953976874,6.41388689950151,VSX,RS_CVn,2.30823781131184,6.09139982704864
TIC_MISSING,SDSS J001133.71+075440.6,RRAB,2.89046,7.91128,405305260.0,2.89045646900979,7.91124643045362,VSX,RR_Lyrae,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751758750248313344,ROT,2.98297,7.79544,405333300.0,2.98297437610525,7.79544189335951,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748694514420788608,ROT,3.03433,7.17807,405333432.0,3.03433141929712,7.1780742222672895,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751712016707247232,E,3.07549,7.48275,611147061.0,3.07548129997158,7.48269937230314,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751767026648420608,ROT,3.083,7.948,403026131.0,3.0829944458163,7.947998492739319,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001233.92+060831.4,ROT,3.14132,6.14204,403026404.0,3.14131542113358,6.14204499557154,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748681384703904640,ROT,3.15024,7.10013,403026267.0,3.1502393279011094,7.10012600080844,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742368371190973056,E,3.15853,6.06434,403026413.0,3.1585489719927,6.06438846755999,VSX,E,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748626344699877632,ROT,3.20066,6.87054,408506195.0,3.20066144552052,6.87053996394831,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2751744834554292736,ROT,3.27191,7.71445,408506320.0,3.27190581427788,7.71444896515687,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742394518951899904,DSCT|GDOR|SXPHE,3.2904,6.20109,408506090.0,3.2904020254759,6.20108869155217,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742596622932674176,ROT,3.29621,6.50435,408506137.0,3.29621218565443,6.5043461317017295,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,NSV 15050,EA,3.30354,7.96808,405188151.0,3.30356550901753,7.968036890491421,VSX,EA,2.30823781131184,6.09139982704864
TIC_MISSING,ASAS J001314+0704.7,MISC,3.30733,7.07822,405187986.0,3.30733336318701,7.07822043614703,VSX,Irregular,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001321.03+065739.2,ROT,3.33736,6.96073,405187959.0,3.33736289230138,6.96072946650577,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742399913430846208,ROT,3.35968,6.31705,405187846.0,3.3596825785358,6.31704571659251,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742603082563483264,DSCT|GDOR|SXPHE,3.38626,6.68789,405187909.0,3.38625487452188,6.68788714678709,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,ASAS J001343+0656.3,EC,3.43063,6.93842,408508033.0,3.4306459197958694,6.9384009088950895,VSX,Eclipsing,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748623046165024640,ROT,3.43146,6.82931,408508046.0,3.4314486227719,6.82930421927722,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748743060434200960,ROT,3.4496,7.69617,408507897.0,3.44959927707238,7.696171994816469,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748740419031308032,ROT,3.45012,7.64939,408507909.0,3.45011688778482,7.6493861801826,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748716813891056000,ROT,3.46645,7.41714,408507940.0,3.46644751951048,7.417140331205909,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748737670252269696,ROT,3.58217,7.60904,405189825.0,3.58216783579437,7.609038859932711,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748711041455018496,ROT,3.62604,7.28945,405189886.0,3.62605358396088,7.2894534083176,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748620572263905024,ROT,3.66646,7.00019,405190364.0,3.66645798414572,7.00018910735652,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748418193404844800,ROT,3.68617,6.69037,405190310.0,3.68616893978907,6.69036544213835,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748620640983381632,ROT,3.70018,7.0158,405190368.0,3.7001773772147506,7.01580225690434,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748657783860554112,ROT,3.70412,7.14296,405190394.0,3.70411690741883,7.14295597026661,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742386100816075648,ROT,3.71392,6.24,405190215.0,3.71391489078041,6.24000197730651,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748718188280630400,ROT,3.76124,7.39163,405190447.0,3.7612415035811906,7.391634111746389,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,IR Psc,EW,3.98195,6.74576,418754064.0,3.9819454745660705,6.745762935938649,VSX,EW,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748452621862730240,DSCT|GDOR|SXPHE,4.00515,6.94939,418754099.0,4.00514848810976,6.94938889837694,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748769624808057088,ROT,4.00919,7.57688,418754208.0,4.00918971786897,7.576883231834941,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748452724941945216,DSCT|GDOR|SXPHE,4.01013,6.95174,418754100.0,4.01013578454593,6.951742844190729,VSX,Delta_Scuti,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2742322535300116992,ROT,4.01326,6.09655,418753938.0,4.01326296584472,6.09655449182783,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001643.07+060438.0,ROT,4.1795,6.07724,293282391.0,4.17949011848604,6.07723306941787,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748324253880222848,ROT,4.28663,6.10274,293285072.0,4.286633056994449,6.10274090650168,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748323875923101824,ROT,4.30072,6.06579,293285063.0,4.30072158031647,6.06579026058071,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,Gaia DR3 2748324082081531648,ROT,4.31231,6.09624,293285069.0,4.31230233036873,6.096242888514809,VSX,Rotational,2.30823781131184,6.09139982704864
TIC_MISSING,ASASSN-V J001737.47+060629.8,YSO,4.40613,6.10827,293285080.0,4.4061194681471,6.108231803570529,VSX,YSO,2.30823781131184,6.09139982704864
